baseline,baseline_label,group,source_path,scripts_relative_path,filename,version_label,role,navigation_status,direct_run_candidate,has_main_guard,has_main_function,uses_argparse,uses_app_launcher,syntax_status,syntax_detail,summary,direct_local_imports,runtime_import_roots,referenced_asset_count,referenced_assets,static_signals
2.1.1,Isaac Lab 2.1.1 / OpenWorldTactile-UIPC,experiments/tactile-bench,active-isaaclab-2.1.1/experiments/tactile-bench/OpenWorldTactile_v2.py,experiments/tactile-bench/OpenWorldTactile_v2.py,OpenWorldTactile_v2.py,v2,OpenWorldTactile 版本实验入口,阶段/历史版本，重命名后仍保留演进关系,yes,yes,yes,yes,yes,ok,,OpenWorldTactile v2,api; openworldtactile_uipc; openworldtactile_uipc.utils,cv2; isaaclab; isaacsim; numpy; omni; pxr; torch,5,.png; fxyz.npy; metadata.json; omni.usd; preview_force.png,main_guard; main_function; argparse; AppLauncher
2.1.1,Isaac Lab 2.1.1 / OpenWorldTactile-UIPC,experiments/tactile-bench,active-isaaclab-2.1.1/experiments/tactile-bench/OpenWorldTactile_v2_2.py,experiments/tactile-bench/OpenWorldTactile_v2_2.py,OpenWorldTactile_v2_2.py,v2_2,OpenWorldTactile 版本实验入口,阶段/历史版本，重命名后仍保留演进关系,yes,yes,yes,yes,yes,ok,,OpenWorldTactile v2 2,api; openworldtactile_uipc; openworldtactile_uipc.utils,cv2; isaaclab; isaacsim; numpy; omni; pxr; torch,9,.png; fxyz.npy; metadata.json; observed_compression.npy; observed_contact_mask.npy; observed_depth.npy; observed_rgb.npy; omni.usd; preview_force.png,main_guard; main_function; argparse; AppLauncher
2.1.1,Isaac Lab 2.1.1 / OpenWorldTactile-UIPC,experiments/tactile-bench,active-isaaclab-2.1.1/experiments/tactile-bench/OpenWorldTactile_v2_2_camera_membrane_test.py,experiments/tactile-bench/OpenWorldTactile_v2_2_camera_membrane_test.py,OpenWorldTactile_v2_2_camera_membrane_test.py,v2_2,静态测试入口,静态识别的可导航脚本,yes,yes,yes,no,no,ok,,OpenWorldTactile v2 2 camera membrane test,api,numpy,1,summary.json,main_guard; main_function
2.1.1,Isaac Lab 2.1.1 / OpenWorldTactile-UIPC,experiments/tactile-bench,active-isaaclab-2.1.1/experiments/tactile-bench/OpenWorldTactile_v2_3.py,experiments/tactile-bench/OpenWorldTactile_v2_3.py,OpenWorldTactile_v2_3.py,v2_3,OpenWorldTactile 版本实验入口,阶段/历史版本，重命名后仍保留演进关系,yes,yes,yes,yes,yes,ok,,OpenWorldTactile v2 3,api; openworldtactile_uipc; openworldtactile_uipc.utils,cv2; isaaclab; isaacsim; numpy; omni; pxr; torch,9,.png; compression_map.npy; fxyz.npy; metadata.json; omni.usd; preview_force.png; preview_fxyz_channels.png; shear_confidence.npy; shear_map.npy,main_guard; main_function; argparse; AppLauncher
2.1.1,Isaac Lab 2.1.1 / OpenWorldTactile-UIPC,experiments/tactile-bench,active-isaaclab-2.1.1/experiments/tactile-bench/OpenWorldTactile_v2_3_marker_tracking_test.py,experiments/tactile-bench/OpenWorldTactile_v2_3_marker_tracking_test.py,OpenWorldTactile_v2_3_marker_tracking_test.py,v2_3,静态测试入口,静态识别的可导航脚本,yes,yes,yes,no,no,ok,,OpenWorldTactile v2 3 marker tracking test,api,cv2; numpy,1,summary.json,main_guard; main_function
2.1.1,Isaac Lab 2.1.1 / OpenWorldTactile-UIPC,experiments/tactile-bench,active-isaaclab-2.1.1/experiments/tactile-bench/OpenWorldTactile_v2_4.py,experiments/tactile-bench/OpenWorldTactile_v2_4.py,OpenWorldTactile_v2_4.py,v2_4,OpenWorldTactile 版本实验入口,阶段/历史版本，重命名后仍保留演进关系,yes,yes,yes,yes,yes,ok,,OpenWorldTactile v2 4,api; openworldtactile_uipc; openworldtactile_uipc.utils,cv2; isaaclab; isaacsim; numpy; omni; pxr; torch,11,.png; compression_map.npy; fxyz.npy; metadata.json; omni.usd; preview_force.png; preview_fxyz_camera.png; preview_fxyz_channels.png; preview_visual_rgb.png; shear_confidence.npy; shear_map.npy,main_guard; main_function; argparse; AppLauncher
2.1.1,Isaac Lab 2.1.1 / OpenWorldTactile-UIPC,experiments/tactile-bench,active-isaaclab-2.1.1/experiments/tactile-bench/OpenWorldTactile_v2_5.py,experiments/tactile-bench/OpenWorldTactile_v2_5.py,OpenWorldTactile_v2_5.py,v2_5,OpenWorldTactile 版本实验入口,阶段/历史版本，重命名后仍保留演进关系,yes,yes,yes,yes,yes,ok,,OpenWorldTactile v2 5,api; openworldtactile_uipc; openworldtactile_uipc.utils,cv2; isaaclab; isaacsim; numpy; omni; pxr; torch,11,.png; compression_map.npy; fxyz.npy; metadata.json; omni.usd; preview_force.png; preview_fxyz_camera.png; preview_fxyz_channels.png; preview_visual_rgb.png; shear_confidence.npy; shear_map.npy,main_guard; main_function; argparse; AppLauncher
2.1.1,Isaac Lab 2.1.1 / OpenWorldTactile-UIPC,experiments/tactile-bench,active-isaaclab-2.1.1/experiments/tactile-bench/OpenWorldTactile_v2_6.py,experiments/tactile-bench/OpenWorldTactile_v2_6.py,OpenWorldTactile_v2_6.py,v2_6,OpenWorldTactile 版本实验入口,阶段/历史版本，重命名后仍保留演进关系,yes,yes,yes,yes,yes,ok,,OpenWorldTactile v2 6,api; openworldtactile_uipc; openworldtactile_uipc.utils,cv2; isaaclab; isaacsim; numpy; omni; pxr; torch,12,.png; compression_map.npy; fxyz.npy; mechanics_summary.json; metadata.json; omni.usd; preview_force.png; preview_fxyz_camera.png; preview_fxyz_channels.png; preview_visual_rgb.png; shear_confidence.npy; shear_map.npy,main_guard; main_function; argparse; AppLauncher
2.1.1,Isaac Lab 2.1.1 / OpenWorldTactile-UIPC,experiments/tactile-bench,active-isaaclab-2.1.1/experiments/tactile-bench/OpenWorldTactile_v2_7.py,experiments/tactile-bench/OpenWorldTactile_v2_7.py,OpenWorldTactile_v2_7.py,v2_7,OpenWorldTactile 版本实验入口,阶段/历史版本，重命名后仍保留演进关系,yes,yes,yes,yes,yes,ok,,OpenWorldTactile v2 7,api; openworldtactile_uipc; openworldtactile_uipc.utils,cv2; isaaclab; isaacsim; numpy; omni; pxr; torch,12,.png; compression_map.npy; fxyz.npy; mechanics_summary.json; metadata.json; omni.usd; preview_force.png; preview_fxyz_camera.png; preview_fxyz_channels.png; preview_visual_rgb.png; shear_confidence.npy; shear_map.npy,main_guard; main_function; argparse; AppLauncher
2.1.1,Isaac Lab 2.1.1 / OpenWorldTactile-UIPC,experiments/tactile-bench,active-isaaclab-2.1.1/experiments/tactile-bench/OpenWorldTactile_v2_8.py,experiments/tactile-bench/OpenWorldTactile_v2_8.py,OpenWorldTactile_v2_8.py,v2_8,OpenWorldTactile 版本实验入口,阶段/历史版本，重命名后仍保留演进关系,yes,yes,yes,yes,no,ok,,V2.8 dataset generator.,build_v2_8_manifest,,4,dataset_config.json; fxyz.npy; mechanics_summary.json; metadata.json,main_guard; main_function; argparse
2.1.1,Isaac Lab 2.1.1 / OpenWorldTactile-UIPC,experiments/tactile-bench,active-isaaclab-2.1.1/experiments/tactile-bench/OpenWorldTactile_v2_force_test.py,experiments/tactile-bench/OpenWorldTactile_v2_force_test.py,OpenWorldTactile_v2_force_test.py,v2,静态测试入口,静态识别的可导航脚本,yes,yes,yes,no,no,ok,,OpenWorldTactile v2 force test,api,numpy,1,summary.json,main_guard; main_function
2.1.1,Isaac Lab 2.1.1 / OpenWorldTactile-UIPC,experiments/tactile-bench,active-isaaclab-2.1.1/experiments/tactile-bench/OpenWorldTactile_v4_1_mounted_contact.py,experiments/tactile-bench/OpenWorldTactile_v4_1_mounted_contact.py,OpenWorldTactile_v4_1_mounted_contact.py,v4_1,OpenWorldTactile 版本实验入口,阶段/历史版本，重命名后仍保留演进关系,yes,yes,yes,yes,yes,ok,,OpenWorldTactile v4 1 mounted contact,api; openworldtactile_assets; openworldtactile_uipc; openworldtactile_uipc.utils,cv2; isaaclab; isaacsim; numpy; omni; pxr; torch,12,.png; /Robots/AgileX/Piper/piper_openworldtactile.usd; compression_map.npy; fxyz.npy; mechanics_summary.json; metadata.json; mounted_contact_summary.json; omni.usd; preview_force.png; preview_fxyz_channels.png; shear_confidence.npy; shear_map.npy,main_guard; main_function; argparse; AppLauncher
2.1.1,Isaac Lab 2.1.1 / OpenWorldTactile-UIPC,experiments/tactile-bench,active-isaaclab-2.1.1/experiments/tactile-bench/OpenWorldTactile_v4_2_gripper_fxyz.py,experiments/tactile-bench/OpenWorldTactile_v4_2_gripper_fxyz.py,OpenWorldTactile_v4_2_gripper_fxyz.py,v4_2,OpenWorldTactile 版本实验入口,阶段/历史版本，重命名后仍保留演进关系,yes,yes,yes,yes,yes,ok,,OpenWorldTactile v4 2 gripper fxyz,api; openworldtactile_assets; openworldtactile_assets.robots.agilex; openworldtactile_uipc; openworldtactile_uipc.utils,cv2; isaaclab; isaacsim; numpy; omni; pxr; torch,5,.png; /Robots/AgileX/Piper/piper_openworldtactile.usd; gripper_contact_summary.json; gripper_fxyz_sequence.npz; omni.usd,main_guard; main_function; argparse; AppLauncher
2.1.1,Isaac Lab 2.1.1 / OpenWorldTactile-UIPC,experiments/tactile-bench,active-isaaclab-2.1.1/experiments/tactile-bench/OpenWorldTactile_v4_3meta.py,experiments/tactile-bench/OpenWorldTactile_v4_3meta.py,OpenWorldTactile_v4_3meta.py,v4,OpenWorldTactile 版本实验入口,阶段/历史版本，重命名后仍保留演进关系,yes,yes,yes,yes,yes,ok,,OpenWorldTactile v4 3meta,,cv2; isaaclab; numpy; omni; pxr; torch,6,camera_absdiff.png; camera_after_indent.png; camera_before.png; camera_restored.png; UIPC_Pad.usd; v4_3meta_minimal.json,main_guard; main_function; argparse; AppLauncher
2.1.1,Isaac Lab 2.1.1 / OpenWorldTactile-UIPC,experiments/tactile-bench,active-isaaclab-2.1.1/experiments/tactile-bench/OpenWorldTactile_v4_4_synthetic_force_rgb.py,experiments/tactile-bench/OpenWorldTactile_v4_4_synthetic_force_rgb.py,OpenWorldTactile_v4_4_synthetic_force_rgb.py,v4_4,OpenWorldTactile 版本实验入口,阶段/历史版本，重命名后仍保留演进关系,yes,yes,yes,yes,yes,ok,,OpenWorldTactile v4 4 synthetic force rgb,,cv2; isaaclab; numpy; omni; pxr; torch,10,.png; fxyz.npy; membrane_points.npy; metadata.json; preview_combined.png; preview_fxyz_rgb.png; preview_visual_rgb.png; sim_force.npy; trajectory.npy; UIPC_Pad.usd,main_guard; main_function; argparse; AppLauncher
2.1.1,Isaac Lab 2.1.1 / OpenWorldTactile-UIPC,experiments/tactile-bench,active-isaaclab-2.1.1/experiments/tactile-bench/OpenWorldTactile_v4_5_object_geometry_texture_imprint.py,experiments/tactile-bench/OpenWorldTactile_v4_5_object_geometry_texture_imprint.py,OpenWorldTactile_v4_5_object_geometry_texture_imprint.py,v4_5,OpenWorldTactile 版本实验入口,阶段/历史版本，重命名后仍保留演进关系,yes,yes,yes,yes,yes,ok,,OpenWorldTactile v4 5 object geometry texture imprint,,cv2; isaaclab; numpy; omni; pxr; torch,15,.png; camera_depth.npy; fxyz.npy; height_map_preview.png; imprint_depth.npy; membrane_points.npy; metadata.json; preview_camera_depth.png; preview_combined.png; preview_fxyz_rgb.png; preview_imprint_depth.png; preview_visual_rgb.png; sim_force.npy; trajectory.npy; UIPC_Pad.usd,main_guard; main_function; argparse; AppLauncher
2.1.1,Isaac Lab 2.1.1 / OpenWorldTactile-UIPC,experiments/tactile-bench,active-isaaclab-2.1.1/experiments/tactile-bench/OpenWorldTactile_v4_6_pressure_fxyz_texture.py,experiments/tactile-bench/OpenWorldTactile_v4_6_pressure_fxyz_texture.py,OpenWorldTactile_v4_6_pressure_fxyz_texture.py,v4_6,OpenWorldTactile 版本实验入口,阶段/历史版本，重命名后仍保留演进关系,yes,yes,yes,yes,no,ok,,OpenWorldTactile v4 6 pressure fxyz texture,,cv2; numpy; pxr,13,.png; local_fxyz.npy; local_fxyz_grid.npy; metadata.json; object_height.npy; object_height_grid.npy; object_texture_preview.png; pressure_mask.npy; pressure_mask_grid.npy; preview_object_texture_rgb.png; preview_pressure_fxyz_rgb.png; trajectory.npy; UIPC_Pad.usd,main_guard; main_function; argparse
2.1.1,Isaac Lab 2.1.1 / OpenWorldTactile-UIPC,experiments/tactile-bench,active-isaaclab-2.1.1/experiments/tactile-bench/OpenWorldTactile_v4_7_single_contact.py,experiments/tactile-bench/OpenWorldTactile_v4_7_single_contact.py,OpenWorldTactile_v4_7_single_contact.py,v4_7,OpenWorldTactile 版本实验入口,阶段/历史版本，重命名后仍保留演进关系,yes,yes,yes,yes,yes,ok,,OpenWorldTactile v4 7 single contact,openworldtactile_uipc; openworldtactile_uipc.utils,cv2; isaaclab; isaacsim; numpy; omni; pxr; torch,13,.png; local_fxyz.npy; local_fxyz_grid.npy; mapping_error.npy; metadata.json; object_height.npy; object_height_grid.npy; pressure_mask.npy; pressure_mask_grid.npy; preview_object_texture_rgb.png; preview_pressure_fxyz_rgb.png; surface_to_visual_map.npy; trajectory.npy,main_guard; main_function; argparse; AppLauncher
2.1.1,Isaac Lab 2.1.1 / OpenWorldTactile-UIPC,experiments/tactile-bench,active-isaaclab-2.1.1/experiments/tactile-bench/OpenWorldTactile_v4_8_pad_visual_contact.py,experiments/tactile-bench/OpenWorldTactile_v4_8_pad_visual_contact.py,OpenWorldTactile_v4_8_pad_visual_contact.py,v4_8,OpenWorldTactile 版本实验入口,阶段/历史版本，重命名后仍保留演进关系,yes,yes,yes,yes,yes,ok,,OpenWorldTactile v4 8 pad visual contact,openworldtactile_uipc; openworldtactile_uipc.utils,cv2; isaaclab; isaacsim; numpy; omni; pxr; torch,25,.png; local_fx.npy; local_fx_grid.npy; local_fxyz.npy; local_fxyz_grid.npy; local_fy.npy; local_fy_grid.npy; local_fz.npy; local_fz_grid.npy; mapping_error.npy; metadata.json; object_contact_mask.npy; object_contact_mask_grid.npy; object_height.npy; object_height_grid.npy; pressure_mask.npy; pressure_mask_grid.npy; preview_object_texture_gray.png; preview_pressure_fx_gray.png; preview_pressure_fxyz_rgb.png; preview_pressure_fy_gray.png; preview_pressure_fz_gray.png; surface_to_visual_map.npy; trajectory.npy; UIPC_Pad.usd,main_guard; main_function; argparse; AppLauncher
2.1.1,Isaac Lab 2.1.1 / OpenWorldTactile-UIPC,experiments/tactile-bench,active-isaaclab-2.1.1/experiments/tactile-bench/OpenWorldTactile_v4_9_usd_contact_smoke.py,experiments/tactile-bench/OpenWorldTactile_v4_9_usd_contact_smoke.py,OpenWorldTactile_v4_9_usd_contact_smoke.py,v4_9,OpenWorldTactile 版本实验入口,阶段/历史版本，重命名后仍保留演进关系,yes,yes,yes,yes,yes,ok,,OpenWorldTactile v4 9 usd contact smoke,openworldtactile_assets; openworldtactile_assets.robots.agilex,isaaclab; isaacsim; numpy; omni; pxr; torch,5,/Robots/AgileX/Piper/piper_openworldtactile_uipc.usd; metadata.json; piper_openworldtactile_uipc.usd; trajectory.npy; UIPC_Pad.usd,main_guard; main_function; argparse; AppLauncher
2.1.1,Isaac Lab 2.1.1 / OpenWorldTactile-UIPC,experiments/tactile-bench,active-isaaclab-2.1.1/experiments/tactile-bench/OpenWorldTactile_v4_9b_agilex_pad_mount_smoke.py,experiments/tactile-bench/OpenWorldTactile_v4_9b_agilex_pad_mount_smoke.py,OpenWorldTactile_v4_9b_agilex_pad_mount_smoke.py,v4_9b,OpenWorldTactile 版本实验入口,阶段/历史版本，重命名后仍保留演进关系,yes,yes,yes,yes,yes,ok,,OpenWorldTactile v4 9b agilex pad mount smoke,openworldtactile_assets; openworldtactile_assets.robots.agilex,isaaclab; isaacsim; numpy; omni; pxr; torch,4,/Robots/AgileX/Piper/piper.usd; metadata.json; trajectory.npy; UIPC_Pad.usd,main_guard; main_function; argparse; AppLauncher
2.1.1,Isaac Lab 2.1.1 / OpenWorldTactile-UIPC,experiments/tactile-bench,active-isaaclab-2.1.1/experiments/tactile-bench/OpenWorldTactile_v4_9c_agilex_pad_mount.py,experiments/tactile-bench/OpenWorldTactile_v4_9c_agilex_pad_mount.py,OpenWorldTactile_v4_9c_agilex_pad_mount.py,v4_9c,OpenWorldTactile 版本实验入口,阶段/历史版本，重命名后仍保留演进关系,yes,yes,yes,yes,yes,ok,,OpenWorldTactile v4 9c agilex pad mount,openworldtactile_assets; openworldtactile_assets.robots.agilex,isaaclab; isaacsim; numpy; omni; pxr; torch,4,/Robots/AgileX/Piper/piper.usd; extracted_mount_pose.json; metadata.json; UIPC_Pad.usd,main_guard; main_function; argparse; AppLauncher
2.1.1,Isaac Lab 2.1.1 / OpenWorldTactile-UIPC,experiments/tactile-bench,active-isaaclab-2.1.1/experiments/tactile-bench/OpenWorldTactile_v4_mounted_contact.py,experiments/tactile-bench/OpenWorldTactile_v4_mounted_contact.py,OpenWorldTactile_v4_mounted_contact.py,v4,OpenWorldTactile 版本实验入口,阶段/历史版本，重命名后仍保留演进关系,yes,yes,yes,yes,yes,ok,,OpenWorldTactile v4 mounted contact,api; openworldtactile_assets; openworldtactile_assets.sensors.gelsight_mini.gsmini_cfg; openworldtactile_uipc; openworldtactile_uipc.utils,cv2; isaaclab; isaacsim; numpy; omni; pxr; torch,14,.png; /Robots/AgileX/Piper/piper_openworldtactile.usd; compression_map.npy; fxyz.npy; mechanics_summary.json; metadata.json; mounted_contact_summary.json; omni.usd; preview_force.png; preview_fxyz_camera.png; preview_fxyz_channels.png; preview_visual_rgb.png; shear_confidence.npy; shear_map.npy,main_guard; main_function; argparse; AppLauncher
2.1.1,Isaac Lab 2.1.1 / OpenWorldTactile-UIPC,experiments/tactile-bench,active-isaaclab-2.1.1/experiments/tactile-bench/OpenWorldTactile_v5_1_mounted_grasp.py,experiments/tactile-bench/OpenWorldTactile_v5_1_mounted_grasp.py,OpenWorldTactile_v5_1_mounted_grasp.py,v5_1,OpenWorldTactile 版本实验入口,阶段/历史版本，重命名后仍保留演进关系,yes,yes,yes,yes,yes,ok,,OpenWorldTactile v5 1 mounted grasp,openworldtactile_assets; openworldtactile_assets.robots.agilex; openworldtactile_uipc; openworldtactile_uipc.utils,cv2; isaaclab; isaacsim; numpy; omni; pxr; torch,15,.png; /Robots/AgileX/Piper/piper.usd; gripper_opening_mm.npy; local_fx.npy; local_fx_grid.npy; local_fxyz.npy; local_fxyz_grid.npy; local_fy.npy; local_fy_grid.npy; local_fz.npy; local_fz_grid.npy; metadata.json; pressure_mask.npy; pressure_mask_grid.npy; UIPC_Pad.usd,main_guard; main_function; argparse; AppLauncher
2.1.1,Isaac Lab 2.1.1 / OpenWorldTactile-UIPC,experiments/tactile-bench,active-isaaclab-2.1.1/experiments/tactile-bench/OpenWorldTactile_v5_1_pad_follow_fxyz.py,experiments/tactile-bench/OpenWorldTactile_v5_1_pad_follow_fxyz.py,OpenWorldTactile_v5_1_pad_follow_fxyz.py,v5_1,OpenWorldTactile 版本实验入口,阶段/历史版本，重命名后仍保留演进关系,yes,yes,yes,yes,yes,ok,,OpenWorldTactile v5 1 pad follow fxyz,openworldtactile_assets; openworldtactile_assets.robots.agilex; openworldtactile_uipc; openworldtactile_uipc.utils,cv2; isaaclab; isaacsim; numpy; omni; pxr; torch,18,.png; /Robots/AgileX/Piper/piper.usd; follow_error_max_mm.npy; gripper_opening_mm.npy; local_fx.npy; local_fx_grid.npy; local_fxyz.npy; local_fxyz_grid.npy; local_fy.npy; local_fy_grid.npy; local_fz.npy; local_fz_grid.npy; metadata.json; normal_error_abs_max_mm.npy; normal_error_positive_max_mm.npy; pressure_mask.npy; pressure_mask_grid.npy; UIPC_Pad.usd,main_guard; main_function; argparse; AppLauncher
2.1.1,Isaac Lab 2.1.1 / OpenWorldTactile-UIPC,experiments/tactile-bench,active-isaaclab-2.1.1/experiments/tactile-bench/OpenWorldTactile_v5_2_static_contact_smoke.py,experiments/tactile-bench/OpenWorldTactile_v5_2_static_contact_smoke.py,OpenWorldTactile_v5_2_static_contact_smoke.py,v5_2,OpenWorldTactile 版本实验入口,阶段/历史版本，重命名后仍保留演进关系,yes,yes,yes,yes,yes,ok,,OpenWorldTactile v5 2 static contact smoke,openworldtactile_assets; openworldtactile_assets.robots.agilex; openworldtactile_uipc; openworldtactile_uipc.utils,cv2; isaaclab; isaacsim; numpy; omni; pxr; torch,22,.png; /Robots/AgileX/Piper/piper.usd; follow_error_max_mm.npy; gripper_opening_mm.npy; local_fx.npy; local_fx_grid.npy; local_fxyz.npy; local_fxyz_grid.npy; local_fy.npy; local_fy_grid.npy; local_fz.npy; local_fz_grid.npy; max_fz.npy; metadata.json; normal_error_abs_max_mm.npy; normal_error_positive_max_mm.npy; pressure_mask.npy; pressure_mask_grid.npy; sum_fz.npy; tool_motion_depth_mm.npy; tool_press_depth_mm.npy; UIPC_Pad.usd,main_guard; main_function; argparse; AppLauncher
2.1.1,Isaac Lab 2.1.1 / OpenWorldTactile-UIPC,experiments/tactile-bench,active-isaaclab-2.1.1/experiments/tactile-bench/OpenWorldTactile_v5_3a_moving_pad_no_contact.py,experiments/tactile-bench/OpenWorldTactile_v5_3a_moving_pad_no_contact.py,OpenWorldTactile_v5_3a_moving_pad_no_contact.py,v5_3a,OpenWorldTactile 版本实验入口,阶段/历史版本，重命名后仍保留演进关系,yes,yes,yes,yes,yes,ok,,OpenWorldTactile v5 3a moving pad no contact,openworldtactile_assets; openworldtactile_assets.robots.agilex; openworldtactile_uipc; openworldtactile_uipc.utils,cv2; isaaclab; isaacsim; numpy; omni; pxr; torch,26,.png; /Robots/AgileX/Piper/piper.usd; follow_error_max_mm.npy; front_center_motion_from_rest_mm.npy; gripper_opening_mm.npy; local_fx.npy; local_fx_grid.npy; local_fxyz.npy; local_fxyz_grid.npy; local_fy.npy; local_fy_grid.npy; local_fz.npy; local_fz_grid.npy; max_fz.npy; measured_gripper_opening_mm.npy; metadata.json; normal_error_abs_max_mm.npy; normal_error_positive_max_mm.npy; pad_motion_from_rest_mm.npy; pad_rotation_from_rest_deg.npy; pressure_mask.npy; pressure_mask_grid.npy; sum_fz.npy; tool_motion_depth_mm.npy; tool_press_depth_mm.npy; UIPC_Pad.usd,main_guard; main_function; argparse; AppLauncher
2.1.1,Isaac Lab 2.1.1 / OpenWorldTactile-UIPC,experiments/tactile-bench,active-isaaclab-2.1.1/experiments/tactile-bench/OpenWorldTactile_v5_mounted_contact.py,experiments/tactile-bench/OpenWorldTactile_v5_mounted_contact.py,OpenWorldTactile_v5_mounted_contact.py,v5,OpenWorldTactile 版本实验入口,阶段/历史版本，重命名后仍保留演进关系,yes,yes,yes,yes,yes,ok,,OpenWorldTactile v5 mounted contact,openworldtactile_assets; openworldtactile_assets.robots.agilex,isaaclab; isaacsim; numpy; omni; pxr; torch,3,/Robots/AgileX/Piper/piper.usd; metadata.json; UIPC_Pad.usd,main_guard; main_function; argparse; AppLauncher
2.1.1,Isaac Lab 2.1.1 / OpenWorldTactile-UIPC,experiments/tactile-bench,active-isaaclab-2.1.1/experiments/tactile-bench/OpenWorldTactile_v5_new_1_mount_check.py,experiments/tactile-bench/OpenWorldTactile_v5_new_1_mount_check.py,OpenWorldTactile_v5_new_1_mount_check.py,v5_new_1,OpenWorldTactile 版本实验入口,阶段/历史版本，重命名后仍保留演进关系,yes,yes,yes,yes,yes,ok,,OpenWorldTactile v5 new 1 mount check,openworldtactile_assets; openworldtactile_assets.robots.agilex,isaaclab; isaacsim; numpy; omni; pxr; torch,3,/Robots/AgileX/Piper/piper.usd; metadata.json; UIPC_Pad.usd,main_guard; main_function; argparse; AppLauncher
2.1.1,Isaac Lab 2.1.1 / OpenWorldTactile-UIPC,experiments/tactile-bench,active-isaaclab-2.1.1/experiments/tactile-bench/OpenWorldTactile_v5_new_2_physx_grasp.py,experiments/tactile-bench/OpenWorldTactile_v5_new_2_physx_grasp.py,OpenWorldTactile_v5_new_2_physx_grasp.py,v5_new_2,OpenWorldTactile 版本实验入口,阶段/历史版本，重命名后仍保留演进关系,yes,yes,yes,yes,yes,ok,,OpenWorldTactile v5 new 2 physx grasp,openworldtactile_assets; openworldtactile_assets.robots.agilex,isaaclab; isaacsim; numpy; omni; pxr; torch,3,/Robots/AgileX/Piper/piper.usd; metadata.json; UIPC_Pad.usd,main_guard; main_function; argparse; AppLauncher
2.1.1,Isaac Lab 2.1.1 / OpenWorldTactile-UIPC,experiments/tactile-bench,active-isaaclab-2.1.1/experiments/tactile-bench/OpenWorldTactile_v5_new_3_fz_grasp.py,experiments/tactile-bench/OpenWorldTactile_v5_new_3_fz_grasp.py,OpenWorldTactile_v5_new_3_fz_grasp.py,v5_new_3,OpenWorldTactile 版本实验入口,阶段/历史版本，重命名后仍保留演进关系,yes,yes,yes,yes,yes,ok,,OpenWorldTactile v5 new 3 fz grasp,openworldtactile_assets; openworldtactile_assets.robots.agilex; openworldtactile_uipc; openworldtactile_uipc.utils,cv2; isaaclab; isaacsim; numpy; omni; pxr; torch,15,/Robots/AgileX/Piper/piper.usd; gripper_opening_mm.npy; local_fxyz.npy; local_fxyz_grid.npy; local_fz.npy; local_fz_grid.npy; max_follow_error_mm.npy; max_fz.npy; max_indent_mm.npy; metadata.json; object_pose_w.npy; pad_pose_w.npy; phase_frames.json; sum_fz.npy; UIPC_Pad.usd,main_guard; main_function; argparse; AppLauncher
2.1.1,Isaac Lab 2.1.1 / OpenWorldTactile-UIPC,experiments/tactile-bench,active-isaaclab-2.1.1/experiments/tactile-bench/OpenWorldTactile_v5_new_3b_fz_baseline.py,experiments/tactile-bench/OpenWorldTactile_v5_new_3b_fz_baseline.py,OpenWorldTactile_v5_new_3b_fz_baseline.py,v5_new_3b,OpenWorldTactile 版本实验入口,阶段/历史版本，重命名后仍保留演进关系,yes,yes,yes,yes,yes,ok,,OpenWorldTactile v5 new 3b fz baseline,openworldtactile_assets; openworldtactile_assets.robots.agilex; openworldtactile_uipc; openworldtactile_uipc.utils,cv2; isaaclab; isaacsim; numpy; omni; pxr; torch,31,/Robots/AgileX/Piper/piper.usd; baseline_fz.npy; baseline_indent.npy; gripper_opening_mm.npy; local_fxyz.npy; local_fxyz_corrected.npy; local_fxyz_corrected_grid.npy; local_fxyz_grid.npy; local_fxyz_raw.npy; local_fxyz_raw_grid.npy; local_fz.npy; local_fz_corrected.npy; local_fz_corrected_grid.npy; local_fz_grid.npy; local_fz_raw.npy; local_fz_raw_grid.npy; max_follow_error_mm.npy; max_fz.npy; max_fz_corrected.npy; max_fz_raw.npy; max_indent_corrected_mm.npy; max_indent_mm.npy; max_indent_raw_mm.npy; metadata.json; object_pose_w.npy; pad_pose_w.npy; phase_frames.json; sum_fz.npy; sum_fz_corrected.npy; sum_fz_raw.npy; UIPC_Pad.usd,main_guard; main_function; argparse; AppLauncher
